genes,logFC.genotypenpr4.4D,logFC.genotypenpr4.4D.treatmenttreated,logCPM,LR,PValue,FDR,AGI,symbol2,full_name
AT1G49160.2,0.4264695875800059,-0.007900521049078454,3.7061233928327466,14.588477906007375,6.794418178365643e-4,0.031975635802442906,AT1G49160,WNK7,"NA"
AT1G80590.1,-2.3105355100241565,-0.8239343496222733,-2.466919326576807,14.583224292744141,6.812289262760012e-4,0.03201490123178489,AT1G80590,ATWRKY66;WRKY66,NA;WRKY DNA-binding protein 66
AT3G29075.1,-0.07452831262077377,-0.3893848448191518,5.873677399249101,14.56834642298173,6.863154395619863e-4,0.03220889860357802,AT3G29075,NA,NA
AT5G44630.1,3.4864941868915227,-6.65658136464716,-2.4661940274852148,14.559318182714307,6.894205530606585e-4,0.03230949710452475,AT5G44630,NA,NA
AT5G22545.1,-2.306751944139152,0.2324915867519499,-1.8205027760513701,14.554083169643498,6.912274796533641e-4,0.03234906096283056,AT5G22545,NA,NA
AT5G14400.1,2.404284191383532,2.6157623326379023,-2.2897935139937524,14.511067222422003,7.062554129274073e-4,0.032976039670042256,AT5G14400,CYP724A1,"""cytochrome P450, family 724, subfamily A, polypeptide 1"""
AT1G77080.4,-0.369871894465831,0.02319489684891685,4.296117126889198,14.510127415633209,7.065873627293145e-4,0.032976039670042256,AT1G77080,AGL27;FLM;MAF1,AGAMOUS-like 27;FLOWERING LOCUS M;MADS AFFECTING FLOWERING 1
AT4G33270.1,-0.37907809602405884,0.12598568468193236,5.352663918695273,14.497932176745358,7.10909026110163e-4,0.03313171303100374,AT4G33270,AtCDC20.1;CDC20.1,NA;cell division cycle 20.1
AT5G23810.1,0.5867453035919205,0.21390305286080508,1.677489798275649,14.491817129130634,7.130859737210132e-4,0.03318713973542034,AT5G23810,AAP7,amino acid permease 7
AT2G37760.2,0.6274365962115613,-0.2133065994678737,4.870177481141558,14.48884092017781,7.141479100907397e-4,0.03319059208142328,AT2G37760,AKR4C8,Aldo-keto reductase family 4 member C8
AT5G62530.1,0.2794277402549476,0.1872408584214029,6.528919348121046,14.480768423286547,7.17036213516717e-4,0.03327879951186288,AT5G62530,ALDH12A1;ATP5CDH;P5CDH,aldehyde dehydrogenase 12A1;ARABIDOPSIS THALIANA DELTA1-PYRROLINE-5-CARBOXYLATE DEHYDROGENASE;DELTA1-PYRROLINE-5-CARBOXYLATE DEHYDROGENASE
AT2G27580.1,0.17275802575657767,-0.5714962589490824,5.319049288681131,14.456983397314866,7.256144834876396e-4,0.03363047982641609,AT2G27580,SAP3,Stress Associated Protein3
AT1G01560.2,-1.3665107273091492,0.22467785293469106,2.735660121921903,14.454152478315066,7.266422886382367e-4,0.03363172752454825,AT1G01560,ATMPK11;MPK11,MAP kinase 11;MAP kinase 11
AT1G01430.1,0.13332887531237972,0.2805356477959673,6.161069566135412,14.448225659976245,7.287988208247116e-4,0.03368514164697656,AT1G01430,TBL25,TRICHOME BIREFRINGENCE-LIKE 25
AT5G17700.1,0.28148818025967026,0.14862540814514372,4.456525495320726,14.439801212210972,7.318751591878114e-4,0.033780864147017635,AT5G17700,NA,NA
AT1G18740.1,0.3203687305199838,-0.8037555696465418,4.554404450138195,14.4344744395664,7.338270236070948e-4,0.03382449334327243,AT1G18740,NA,NA
AT2G46960.2,5.37124659777989,-2.259288201838889,-2.741709905548878,14.421030815714536,7.387762862170706e-4,0.034005973656802746,AT2G46960,CYP709B1,"""cytochrome P450, family 709, subfamily B, polypeptide 1"""
AT2G05540.1,0.4496926122357458,0.17341190797800402,5.811190915168624,14.410163138180819,7.428016040005711e-4,0.03414448631686346,AT2G05540,NA,NA
AT5G49570.1,-0.07915762626204391,-0.37052497539296236,5.096337219944187,14.383712875043175,7.526904997832904e-4,0.0345517843903253,AT5G49570,AtPNG1;PNG1,peptide-N-glycanase 1;peptide-N-glycanase 1
AT3G51660.1,-0.1384160964279724,-0.7811651369105668,5.14970935415187,14.377700231767044,7.549567343276827e-4,0.03460853504349085,AT3G51660,NA,NA
AT4G37450.1,0.5536145936492554,-0.393536742114566,7.345616149391151,14.367380252496185,7.588623711088784e-4,0.034740181735695555,AT4G37450,AGP18;ATAGP18,arabinogalactan protein  18;NA
AT3G20470.1,0.3724577369403394,0.19420482874087405,3.978082520710681,14.35455887353748,7.637428289632212e-4,0.03491603610724103,AT3G20470,ATGRP-5;ATGRP5;GRP-5;GRP5,NA;NA;GLYCINE-RICH PROTEIN 5;glycine-rich protein 5
AT5G18780.1,-0.1406343178742409,-0.49405615956467014,2.7299734507919973,14.334461500585753,7.714561305696126e-4,0.03522074578722843,AT5G18780,NA,NA
AT5G45080.1,-0.48582997419799934,-0.01795212014936607,2.662857066087295,14.326881020756495,7.743856827337136e-4,0.03528692999796152,AT5G45080,AtPP2-A6;PP2-A6,phloem protein 2-A6;phloem protein 2-A6
AT2G01300.1,0.880612796870877,-0.24947299662463948,1.3292541301598837,14.323436516914477,7.757205190957043e-4,0.03528692999796152,AT2G01300,NA,NA
AT5G46260.1,-0.2337755207795045,-0.4674136700192076,3.0243624257037873,14.322571171321197,7.760562248822558e-4,0.03528692999796152,AT5G46260,NA,NA
AT4G00870.1,1.0339420326302042,0.034081954791896164,0.7517616849279847,14.30131707355796,7.843473895958098e-4,0.035615731061078924,AT4G00870,bHLH014;bHLH14,NA;NA
AT5G25190.1,0.7077454627398673,0.48839419198695533,2.252919436495508,14.277789197832044,7.936288900082139e-4,0.03592189948796196,AT5G25190,ESE3,ethylene and salt inducible 3
AT5G63120.2,0.25493149601987686,0.10994950418472746,4.52134252920365,14.275739295272277,7.944427379607833e-4,0.03592189948796196,AT5G63120,NA,NA
AT1G57990.1,0.20586272512561724,-0.721266893714228,6.5463091282809796,14.27376815845696,7.952261015908244e-4,0.03592189948796196,AT1G57990,ATPUP18;PUP18,purine permease 18;purine permease 18
AT1G64590.1,-0.7214743854392657,0.05421487615911909,3.231435432658175,14.271292322549957,7.962111358290686e-4,0.03592189948796196,AT1G64590,NA,NA
AT4G26550.1,-0.10882372684072632,-0.4807137030725473,3.558394369547331,14.270729610976195,7.964351859571353e-4,0.03592189948796196,AT4G26550,NA,NA
AT3G27740.1,0.17411560654828118,0.2354818740872184,6.031170475844633,14.263247172196998,7.994204054159175e-4,0.03600820973563761,AT3G27740,CARA;VEN6,carbamoyl phosphate synthetase A;VENOSA 6
AT1G78240.1,0.35404416611916584,0.1299276812674805,6.909120975954982,14.246844011687667,8.06003876558055e-4,0.036256147603887234,AT1G78240,OSU1;QUA2;TSD2,NA;QUASIMODO2;TUMOROUS SHOOT DEVELOPMENT 2
AT3G25020.1,-0.38537504782677456,-0.09397561342753505,3.87811552336237,14.233295905898128,8.114823241486557e-4,0.03645378216048547,AT3G25020,AtRLP42;RBPG1;RLP42,receptor like protein 42;response to Botrytis polygalacturonases 1;receptor like protein 42
AT4G27470.1,-0.19305339684073136,-0.15870991782870864,4.979092692690037,14.226040828798006,8.144313531865942e-4,0.03653741299035506,AT4G27470,ATRMA3;RMA3,NA;RING membrane-anchor 3
AT5G08000.1,-0.4422764678564818,0.699407911252835,5.209531475885588,14.221450921462019,8.163025817780944e-4,0.03657253247054337,AT5G08000,E13L3;PDCB2,"""glucan endo-1,3-beta-glucosidase-like protein 3"";PLASMODESMATA CALLOSE-BINDING PROTEIN 2"
AT1G11785.1,-1.8899163398643652,-0.7766077870473364,-1.5977458279248762,14.21609889439384,8.184899439348956e-4,0.03662170319054642,AT1G11785,NA,NA
AT4G21650.1,0.18177728600930446,0.715851699677268,4.324604970874778,14.209846741456516,8.210526095458591e-4,0.036687513013244626,AT4G21650,SBT3.13,subtilase 3.13
AT5G62330.1,-1.9573669551213095,-0.8176180441009857,-1.6703303855883942,14.198230875369978,8.258351028840313e-4,0.03685220601209724,AT5G62330,NA,NA
AT1G27330.1,-0.17633756863371122,-0.22904469086185494,5.883436799951899,14.188304409078532,8.299441035687826e-4,0.03698644796832657,AT1G27330,NA,NA
AT5G04480.1,0.306864056184522,0.0602338716111151,5.738633755075747,14.181264827064709,8.328704804570679e-4,0.037067700509030986,AT5G04480,BUP,Bursting pollen
AT1G31570.1,-1.144621023110652,-2.466650689937227,-1.968013905444436,14.177994770991386,8.342333609137839e-4,0.037074578234041644,AT1G31570,NA,NA
AT3G14200.1,0.4905784426110267,-1.102578094002514,5.634757543778953,14.175602763190405,8.352317041595596e-4,0.037074578234041644,AT3G14200,NA,NA
AT4G15550.1,-0.03079846984452156,0.9681202710097437,5.7281380430201905,14.166980736601188,8.388401716273205e-4,0.03718562987733671,AT4G15550,IAGLU,indole-3-acetate beta-D-glucosyltransferase
AT3G12920.1,0.1972276480733756,0.19196121734003307,5.207034839939225,14.15502633924696,8.438691004725723e-4,0.03735927472210721,AT3G12920,BRG3,BOI-related gene 3
AT5G03360.1,0.1798773615904743,-0.7818278615121801,4.431955425570262,14.141197562216878,8.497241580335498e-4,0.03756898836610966,AT5G03360,NA,NA
AT1G75270.1,0.34587505272120717,0.060248391964580796,4.857393362099454,14.13131610592837,8.539328024185203e-4,0.03770545338615915,AT1G75270,DHAR2,dehydroascorbate reductase 2
AT2G17430.1,-0.9167449447434556,0.04236218685701008,1.0979147341326914,14.118269373729511,8.595215275443416e-4,0.037859601667758355,AT2G17430,ATMLO7;MLO7;NTA,NA;MILDEW RESISTANCE LOCUS O 7;NORTIA
AT5G38210.1,-0.2312953795165556,-0.33784144733229426,4.667428926528576,14.117906982301777,8.596772832718179e-4,0.037859601667758355,AT5G38210,LRK10L3,Leaf rust 10 disease-resistance locus receptor- like protein kinase-like 3
AT1G05835.1,-0.8399394057351691,1.0627674131260334,2.6611465150765774,14.110101373207758,8.630389914598384e-4,0.037946367221407484,AT1G05835,NA,NA
AT5G44070.1,-0.2698436325964583,-0.23878793175720084,7.144785120929043,14.10809307855277,8.639060450085329e-4,0.037946367221407484,AT5G44070,ARA8;ATPCS1;CAD1;PCS1,NA;ARABIDOPSIS THALIANA PHYTOCHELATIN SYNTHASE 1;CADMIUM SENSITIVE 1;PHYTOCHELATIN SYNTHASE 1
AT3G50140.1,0.18896586310793592,-0.9440977775835692,2.7818296947642653,14.105117797388308,8.651921831187525e-4,0.03795324769863749,AT3G50140,NA,NA
AT4G06701.1,-0.8436923439834644,0.6289063392024377,1.782822215113805,14.082609694541807,8.749840964383161e-4,0.03833274525230808,AT4G06701,NA,NA
AT3G02470.1,0.40069383529074337,0.18675372176923152,7.456928868420397,14.042431830351049,8.927393373381707e-4,0.03905967085056928,AT3G02470,SAMDC,S-adenosylmethionine decarboxylase
AT5G37670.1,-0.25167247573767665,-0.9784353799916514,1.0647117841260296,14.030920385050662,8.978925132621593e-4,0.039188829724063595,AT5G37670,NA,NA
AT3G53230.1,0.746874875154104,-0.7797183919100356,4.366301449390246,14.03062776390761,8.980238940399074e-4,0.039188829724063595,AT3G53230,AtCDC48B,cell division cycle 48B
AT4G11900.1,-0.4509198301095715,0.08092677257745001,4.762698133761354,14.012402571393656,9.062446224177766e-4,0.03949627989945802,AT4G11900,NA,NA
AT3G10050.1,0.13549624554844097,0.24609040319999287,5.510076390910243,13.977904885185966,9.220118863297689e-4,0.040128311420407854,AT3G10050,OMR1,L-O-methylthreonine resistant 1
AT5G50335.1,-0.3336664950744926,1.8984475258069944,0.4734733914160432,13.975469985455376,9.231350731496718e-4,0.040128311420407854,AT5G50335,NA,NA
AT3G49110.1,0.1360564251344574,1.2740698095628251,5.153586850140171,13.972556727711044,9.244807181648923e-4,0.040134885131494456,AT3G49110,ATPCA;ATPRX33;PRX33;PRXCA,PEROXIDASE CA;NA;PEROXIDASE 33;peroxidase CA
AT3G16520.3,-0.01469912768810555,0.513480372027418,6.409811716004662,13.968975727533852,9.261374837495175e-4,0.040154931263162955,AT3G16520,UGT88A1,UDP-glucosyl transferase 88A1
AT1G61250.1,0.028148257621879995,-0.47201627990415307,6.324145741603544,13.966360292312928,9.273494022976289e-4,0.0401556631649548,AT1G61250,AtSCAMP1;SC3;SCAMP1,NA;secretory carrier 3;Secretory carrier membrane protein 1
AT1G47395.1,1.2184528983387608,-1.9412818654085344,2.3470053591457525,13.96266133840483,9.290661006532122e-4,0.04017199304115974,AT1G47395,NA,NA
AT2G23610.1,0.30963955844132207,-0.033892058902790345,5.450689729146218,13.9603991209763,9.301175699667363e-4,0.04017199304115974,AT2G23610,ATMES3;MES3,ARABIDOPSIS THALIANA METHYL ESTERASE 3;methyl esterase 3
AT5G59870.1,-0.2502103634900334,-0.07453122233796168,5.777197525983737,13.95663211890168,9.318710982423537e-4,0.040196062443054646,AT5G59870,h2a.w.6;HTA6,NA;histone H2A 6
AT1G59710.1,0.327129706750119,-0.8416995720540863,5.807699405599035,13.952640339780167,9.337328673640423e-4,0.040224733088675066,AT1G59710,NA,NA
AT1G72930.1,-0.30912127560786706,-0.2472668777674535,6.481109587525202,13.946954886058027,9.363909912371834e-4,0.040287592941807726,AT1G72930,AtTN10;TIR;TN10,NA;toll/interleukin-1 receptor-like;TIR-nucleotide binding site family 10
AT4G36410.1,0.15909095711105992,0.48610941683553405,3.6558539848696068,13.940651421537272,9.393469006031902e-4,0.040363087665049105,AT4G36410,UBC17,ubiquitin-conjugating enzyme 17
AT4G01740.1,0.23357874089888966,-0.8446040932472784,2.8943486547158246,13.91643497257796,9.507898609028046e-4,0.04079790466672403,AT4G01740,NA,NA
AT5G01410.1,0.22055304993164335,0.16375051197427587,6.157448940264159,13.911604592401872,9.530889744311842e-4,0.04079790466672403,AT5G01410,ATPDX1;ATPDX1.3;PDX1;PDX1.3;RSR4,NA;ARABIDOPSIS THALIANA PYRIDOXINE BIOSYNTHESIS 1.3;NA;PYRIDOXINE BIOSYNTHESIS 1.3;REDUCED SUGAR RESPONSE 4
AT1G12490.1,-5.0211972208181015,3.12429072464915,-2.435847925642463,13.91156341061096,9.531085995886664e-4,0.04079790466672403,AT1G12490,NA,NA
AT2G30070.1,0.08232820724041956,0.3981880847858079,5.150183709366351,13.901651252199542,9.578440061319512e-4,0.04094844057766644,AT2G30070,ATKT1;ATKT1P;ATKUP1;KT1;KUP1,potassium transporter 1;NA;NA;potassium transporter 1;POTASSIUM UPTAKE TRANSPORTER 1
AT3G28210.1,1.9503815426670894,-1.7197845469202864,2.2022915132724137,13.894309893637333,9.613664051232559e-4,0.041046802979608187,AT3G28210,PMZ;SAP12,NA;STRESS-ASSOCIATED PROTEIN 12
AT2G32340.1,-0.17643594431748177,-0.718992796907823,1.9216571352430771,13.887953206426465,9.644268188363117e-4,0.041119273095767045,AT2G32340,NA,NA
AT5G66640.2,0.24455703629527534,-1.1975240512866072,2.1001552440650237,13.885705765534153,9.655111741134515e-4,0.041119273095767045,AT5G66640,DAR3,DA1-related protein 3
AT4G29330.1,0.06325091177385182,-0.5242599432557138,5.526974014551427,13.876670342404793,9.69882942870162e-4,0.04125317297002934,AT4G29330,DER1,DERLIN-1
AT2G34420.1,-0.3936060509081728,-0.19992752203648007,10.64386549298486,13.87352733641535,9.714083150689768e-4,0.04126581820853067,AT2G34420,LHB1B2;LHCB1.5,photosystem II light harvesting complex gene B1B2;PHOTOSYSTEM II LIGHT HARVESTING COMPLEX GENE 1.5
AT1G61430.1,-0.264206564708234,-0.22637520929392307,4.258908436524583,13.860513323464314,9.777498852087283e-4,0.04148276722573698,AT1G61430,NA,NA
AT4G33030.1,-0.13070354433864292,0.5453481964076174,6.36617901573877,13.85456819209221,9.806606350212306e-4,0.041548591846679805,AT4G33030,SQD1,sulfoquinovosyldiacylglycerol 1
AT1G75130.1,-0.12171463458302358,-0.31055977394894035,4.377415004768561,13.85229811114096,9.817743564747266e-4,0.041548591846679805,AT1G75130,CYP721A1,"""cytochrome P450, family 721, subfamily A, polypeptide 1"""
ATCG01000.1,4.0447599511726615,-8.881935448813328,-2.8426476008400017,13.842343253504865,9.866732502829855e-4,0.04170338937862752,ATCG01000,YCF1.1,"NA"
AT3G60290.1,-0.4209632283675805,1.1773204136883737,3.1535758590497744,13.829308377816814,9.931248329215173e-4,0.041923342507322645,AT3G60290,NA,NA
AT1G50090.1,0.08163326013430242,-1.5797936505402463,-0.6595623273076543,13.821680186880352,9.969199386932952e-4,0.04203074501878558,AT1G50090,AtBCAT7;BCAT7,NA;branched-chain amino acid transaminase 7
AT4G28900.1,0.8128893269325652,-0.430176609204789,3.1032532001007196,13.812263306860077,0.0010016249443457112,0.042176192205394224,AT4G28900,NA,NA
AT4G14610.1,-0.3456968819502355,-0.38643699804796044,3.0149314083452405,13.79552569638042,0.0010100425218332238,0.042477407783028776,AT4G14610,NA,NA
AT1G51660.1,0.26757797567006014,-0.8282317939781801,4.410446783861409,13.770994130612888,0.00102250777587711,0.042947882856278305,AT1G51660,ATMEK4;ATMKK4;MKK4,ARABIDOPSIS THALIANA MITOGEN-ACTIVATED PROTEIN KINASE KINASE 4;ARABIDOPSIS THALIANA MITOGEN-ACTIVATED PROTEIN KINASE KINASE 4;mitogen-activated protein kinase kinase 4
AT5G26220.1,1.022250973572857,-0.4779847977995242,3.884139746921412,13.750578037492172,0.0010329990394122484,0.04333437418518148,AT5G26220,AtGGCT2;1;GGCT2;1,NA;gamma-glutamyl cyclotransferase 2;1
AT2G37640.1,-0.4643150550315519,0.7532264492555073,4.845704647704144,13.732075456860066,0.0010425999553769665,0.043682598130395045,AT2G37640,ATEXP3;ATEXPA3;ATHEXP ALPHA 1.9;EXP3;EXPA3,EXPANSIN 3;ARABIDOPSIS THALIANA EXPANSIN A3;NA;NA;EXPANSIN3
AT2G34070.1,0.4121040711465603,0.15719064383241457,4.895812470697464,13.72691165281233,0.0010452953244038856,0.043740988157682896,AT2G34070,TBL37,TRICHOME BIREFRINGENCE-LIKE 37
AT3G21640.1,-0.20982521430474962,-0.13897264201817816,4.725735017309587,13.719073731308178,0.001049399833205831,0.043858125864903404,AT3G21640,ATFKBP42;FKBP42;TWD1;UCU2,NA;FK506-BINDING PROTEIN 42;TWISTED DWARF 1;ULTRACURVATA 2
AT1G55390.1,0.05519385830045713,-1.01920123399734,1.1764596360555457,13.711686352217626,0.0010532831578813088,0.04393615549183861,AT1G55390,NA,NA
AT5G08370.1,0.3418817616341965,-0.05640293907987918,4.769564893411023,13.709613899735011,0.0010543751632136101,0.04393615549183861,AT5G08370,AGAL2;AtAGAL2,alpha-galactosidase 2;alpha-galactosidase 2
AT5G36670.1,-8.7059086660229,14.90528598909744,-0.21392372972998658,13.708069820138203,0.0010551894971107005,0.04393615549183861,AT5G36670,NA,NA
AT3G50560.1,1.0846938120999012,-0.7616413776113997,3.0208169458065988,13.701326713752863,0.001058753128739594,0.04398352586039276,AT3G50560,NA,NA
AT5G15450.1,0.3033173689880738,-0.013135265398286095,5.7410179202182805,13.70096415673661,0.0010589450753246158,0.04398352586039276,AT5G15450,APG6;AtCLPB3;CLPB-P;CLPB3,ALBINO AND PALE GREEN 6;NA;CASEIN LYTIC PROTEINASE B-P;casein lytic proteinase B3
AT1G15610.1,0.002078614775138718,-2.886270886431938,-2.3178508511928384,13.672640881324435,0.0010740481616383364,0.044555760897989356,AT1G15610,NA,NA
AT1G60970.1,0.9078387977886895,-2.7507887467521175,-1.390122886655285,13.664453993757256,0.0010784537282267116,0.04468335656704558,AT1G60970,NA,NA
AT1G21240.1,0.719615259910182,-2.2220868483047465,2.075591620015388,13.661256586641372,0.0010801792349584675,0.04469973233137244,AT1G21240,WAK3,wall associated kinase 3
AT4G13820.1,-1.3244022487052904,0.5958627897878624,0.42278197625158875,13.641980472660737,0.0010906403956363097,0.04502640477723415,AT4G13820,NA,NA
AT2G46330.1,-0.09177959407090786,-0.5384783533212689,6.433545374121259,13.641773380910124,0.0010907533327977085,0.04502640477723415,AT2G46330,AGP16;ATAGP16,arabinogalactan protein 16;NA
AT4G12290.1,0.22283965643244197,0.3308417041237019,6.398695630438388,13.636299730295796,0.0010937426228392324,0.04509440443269189,AT4G12290,NA,NA
AT5G26700.1,-0.032985854923870496,-1.5606855539702413,-0.4907403475996358,13.625534658301005,0.0010996456041315926,0.04527052483564039,AT5G26700,NA,NA
AT1G23080.1,-0.052339652101739374,0.4874918538732673,6.754568906399701,13.623601794554617,0.0011007088503874234,0.04527052483564039,AT1G23080,ATPIN7;PIN7,ARABIDOPSIS PIN-FORMED 7;PIN-FORMED 7
AT5G34795.1,-1.1811588363974421,0.9112925211131269,1.019348392546167,13.61157468219672,0.0011073479672395372,0.04548790512858549,AT5G34795,NA,NA
AT5G05090.1,-0.18628651485127581,-0.32343182736820847,3.9931391934314546,13.60593304203659,0.0011104760063647765,0.045547267873087674,AT5G05090,NA,NA
AT2G42950.1,-0.10532500451111067,-0.5104169781538159,3.085291165153816,13.604082331276928,0.001111504066898753,0.045547267873087674,AT2G42950,NA,NA
AT3G42790.1,-0.20809110367119743,-0.3423020193331375,5.755615850583862,13.597151800165786,0.0011153624048785753,0.0456497046634956,AT3G42790,AL3,alfin-like 3
AT5G06820.1,-1.61554749138375,0.6738408228987391,0.565674180795925,13.59290923400162,0.0011177309155310637,0.04569099053975036,AT5G06820,SRF2,STRUBBELIG-receptor family 2
AT5G56370.1,-1.0469486987346222,0.6763603950549266,0.9325280474068,13.578894149403588,0.001125590969867788,0.04595638854130913,AT5G56370,NA,NA
AT5G46500.1,-0.463837369726647,-0.20900906714852716,1.998677020414778,13.572172505103136,0.0011293802449044582,0.04602929785231491,AT5G46500,NA,NA
AT3G61860.1,-0.23226936462934825,-0.10911707702999943,5.794795736268259,13.570869314111526,0.001130116383791435,0.04602929785231491,AT3G61860,At-RS31;ATRSP31;RS31;RSP31,arginine/serine-rich splicing factor 31;arginine/serine-rich splicing factor 31;arginine/serine-rich splicing factor 31;arginine/serine-rich splicing factor 31
AT4G10120.1,0.06768568861260844,0.43111922803498,5.744333556841633,13.540756747204536,0.0011472604756874601,0.046671000610230065,AT4G10120,ATSPS4F;SPS4F,NA;sucrose phosphate synthase 4F
AT5G40590.1,-1.1916971609046165,0.6317542342116413,1.735939293474098,13.531136261164631,0.0011527923715979333,0.046777537168178486,AT5G40590,NA,NA
AT2G36950.1,0.23480661227793306,0.4082791715486537,5.521545516664721,13.529955985867911,0.0011534728785537935,0.046777537168178486,AT2G36950,NA,NA
AT4G31370.1,5.275272259283361,-4.073758626631801,-2.3176605283242915,13.528945758352801,0.0011540556607469781,0.046777537168178486,AT4G31370,FLA5,FASCICLIN-like arabinogalactan protein 5 precursor
AT4G11300.1,-0.3277762523106274,-0.31656581337863093,2.8875505621884487,13.50715615749989,0.0011666976075493695,0.047232979528763756,AT4G11300,NA,NA
AT5G58390.1,0.0011103819777500044,1.2956120852010249,3.332642673331449,13.468824184369996,0.00118927417825352,0.04808903843282163,AT5G58390,NA,NA
AT4G17770.1,0.22293370618566055,0.25084071001444247,4.904561457700161,13.464263591807686,0.00119198917005588,0.04810138993736066,AT4G17770,ATTPS5;TPS5;TPS5,trehalose phosphatase/synthase 5;TREHALOSE -6-PHOSPHATASE SYNTHASE S5;trehalose phosphatase/synthase 5
AT4G37770.1,1.240109663005591,-0.797465347256845,1.9576786716394716,13.463502862567614,0.0011924426468014233,0.04810138993736066,AT4G37770,ACS8,1-amino-cyclopropane-1-carboxylate synthase 8
AT2G28940.2,-0.3216745022804452,-0.22952526615032673,3.826813729868938,13.436603452681126,0.0012085889869198686,0.04869425316364679,AT2G28940,NA,NA
AT5G49770.1,-0.7083488894771488,0.23600522526295248,2.5803778475167625,13.434082749544363,0.0012101131942618539,0.04869727371687043,AT5G49770,NA,NA
AT3G02770.1,-0.09610169647336808,-0.46624191069355886,4.497841238085188,13.426718858185087,0.0012145769779710548,0.04881843972940596,AT3G02770,NA,NA
AT1G48598.1,1.4421140045716878,0.6843444895799743,3.9157841544147436,13.416315355614088,0.0012209113659999926,0.04901441304699134,AT1G48598,NA,NA
AT4G21534.1,-0.052315323126676326,-0.43240259430863076,4.111945989820675,13.411408979716875,0.001223910167857738,0.04907616880710705,AT4G21534,SPHK2,sphingosine kinase 2
AT4G38550.1,-0.35572325848149977,-0.24598691554638177,8.882140075282424,13.407999568837901,0.0012259983535433839,0.04910130712248484,AT4G38550,NA,NA
AT1G50430.1,-0.1594223752554966,-0.20451673328186487,6.611078071418044,13.401404086337958,0.0012300480526460796,0.049181917324506316,AT1G50430,7RED;DWF5;LE;PA;ST7R,"DELTA5,7-STEROL DELTA7 REDUCTASE;DWARF 5;LEPIDA;PARVA;STEROL DELTA7 REDUCTASE"
AT1G68530.1,0.39251134845017455,-0.1390208534755302,9.060260322349823,13.398047256917181,0.001232114316931243,0.049181917324506316,AT1G68530,AtCUT1;CER6;CUT1;G2;KCS6;POP1,NA;ECERIFERUM 6;CUTICULAR 1;NA;3-ketoacyl-CoA synthase 6;POLLEN-PISTIL INCOMPATIBILITY 1
AT3G15400.1,-0.2918191778248827,-0.548761441895739,2.3103034062614816,13.39758022168568,0.0012324020709253711,0.049181917324506316,AT3G15400,ATA20,anther 20
AT5G44460.1,-0.2775999377851279,-0.841067919366977,0.6956400824197447,13.3922147476584,0.001235712720392077,0.049255538351855956,AT5G44460,CML43,calmodulin like 43
AT1G23130.1,-0.07844496876965194,-0.41907807596142,8.2975046846247391,13.389574573501289,0.001237345045955971,0.04926216615428026,AT1G23130,NA,NA
AT5G37260.1,0.31380462175998053,0.17210208957311476,5.424668741942533,13.374954456342346,0.001246423251405809,0.04956486874998579,AT5G37260,CIR1;RVE2,CIRCADIAN 1;REVEILLE 2
AT3G26180.1,-0.41404352955740387,0.09752279840862683,5.275812391011361,13.36674652140866,0.0012515490427256238,0.04970987107998394,AT3G26180,CYP71B20,"""cytochrome P450, family 71, subfamily B, polypeptide 20"""
