genes,logFC.genotypenpr1.1,logFC.genotypenpr1.1.treatmenttreated,logCPM,LR,PValue,FDR,AGI,symbol2,full_name
AT5G35790.1,-0.507850789000959,1.1393529761947394,6.671329757186576,25.629405061606462,2.7204791616407014e-6,2.2524065764614166e-5,AT5G35790,G6PD1,glucose-6-phosphate dehydrogenase 1
AT3G54280.2,0.45921454503921355,-0.2419709537074271,5.819088540323205,25.62437325735567,2.727332238165602e-6,2.256968190588372e-5,AT3G54280,ATBTAF1;BTAF1;CHA16;CHR16;RGD3,NA;NA;NA;NA;ROOT GROWTH DEFECTIVE 3
AT5G60660.1,0.5033736061990753,0.1352836239146137,3.2573287927369026,25.616865290456758,2.737589839635745e-6,2.2643412957184087e-5,AT5G60660,PIP2;4;PIP2F,plasma membrane intrinsic protein 2;4;NA
AT1G72060.1,-0.9103476934223136,-0.6866046561867905,3.0076913896568085,25.58662021714061,2.7793037575026194e-6,2.2977127865298475e-5,AT1G72060,NA,NA
AT2G29190.1,0.4984274811389584,-0.18073102853489006,6.11608112426702,25.578711045830747,2.7903165133637713e-6,2.3056825926216427e-5,AT2G29190,APUM2;PUM2,pumilio 2;pumilio 2
AT5G07690.1,1.538602598773147,-0.3703609696853789,2.798546815386562,25.56951626313248,2.8031742236800284e-6,2.3151683276106585e-5,AT5G07690,ATMYB29;MYB29;PMG2;RAO7,myb domain protein 29;myb domain protein 29;PRODUCTION OF METHIONINE-DERIVED GLUCOSINOLATE 2;regulator of alternative oxidase 1a 7
AT1G74460.1,-0.3347436750468352,-0.26789704992584257,4.605128706183256,25.564540534167385,2.8101568235490726e-6,2.3197948146830893e-5,AT1G74460,NA,NA
AT3G22830.1,0.8187580776701583,-1.6818724974196708,2.425334398833456,25.5592841821587,2.8175521241000904e-6,2.324757275675708e-5,AT3G22830,AT-HSFA6B;HSFA6B,ARABIDOPSIS THALIANA HEAT SHOCK TRANSCRIPTION FACTOR A6B;heat shock transcription factor  A6B
AT4G08930.1,-0.2060697680397065,-0.4573974443736964,4.679880024155389,25.552796081774716,2.826707246418445e-6,2.3311661773482304e-5,AT4G08930,APRL6;ATAPRL6,APR-like 6;APR-like 6
AT3G23340.1,0.3293780126386068,0.4746264921150418,3.675405497556417,25.52851920199342,2.8612281535324227e-6,2.358477514778762e-5,AT3G23340,ckl10,casein kinase I-like 10
AT2G21380.1,0.4113021151351168,0.23375516843684935,6.528715729391521,25.523939697841033,2.867787163024515e-6,2.3627246960102412e-5,AT2G21380,Kin7.2,kinesin 7.2
AT3G26590.1,-0.6857854808691348,-0.10986955656371007,4.878995187409412,25.520482731830338,2.8727483708452613e-6,2.3656519549916444e-5,AT3G26590,NA,NA
AT2G21210.1,1.1207269504555,-0.1235802210727894,4.209642954427597,25.509562640818288,2.888476607045839e-6,2.3774384381069593e-5,AT2G21210,SAUR6,SMALL AUXIN UPREGULATED RNA 6
AT1G26560.1,0.09146773222335183,-1.2380382158934105,4.83341321613157,25.494081576271718,2.9109217098968167e-6,2.3947391677060048e-5,AT1G26560,BGLU40,beta glucosidase 40
AT2G43630.1,-0.1318317066593549,-0.5456596057615817,5.481670592655295,25.493023544178588,2.9124620415858142e-6,2.394833570073426e-5,AT2G43630,NA,NA
AT5G12880.1,-0.3529282666647197,-0.7227091931247152,2.203883603543777,25.484462252020894,2.924955982795974e-6,2.4039303109094696e-5,AT5G12880,NA,NA
AT4G22540.1,-0.30449797114102295,0.857694585142076,6.277689663640562,25.47877494292391,2.9332853845382812e-6,2.4095971234649673e-5,AT4G22540,ORP2A,OSBP(oxysterol binding protein)-related protein 2A
AT3G49260.3,0.74386780884634085,-0.11216267993105306,5.929186495243542,25.460819068508407,2.9597388074319305e-6,2.4301394049877323e-5,AT3G49260,iqd21,IQ-domain 21
AT5G45950.1,0.9375476397546064,-0.17301395248839366,5.875319429477735,25.457977540331413,2.9639468866769383e-6,2.4324056545816264e-5,AT5G45950,NA,NA
AT1G44970.1,-0.7340094470396928,0.07852316805217505,3.4591116012604344,25.441454207006934,2.988535459296716e-6,2.451387069371364e-5,AT1G44970,NA,NA
AT1G66910.1,-0.26369652284484113,-0.5923526659056988,4.5410690678337184,25.430947606664674,3.004276442992115e-6,2.463096142792803e-5,AT1G66910,NA,NA
AT1G65481.1,-0.40320524050861206,-1.7981045682298364,1.1091660684875797,25.427818862953444,3.0089799265454453e-6,2.4657489651725336e-5,AT1G65481,NA,NA
AT4G30140.1,-0.1263223668497168,0.8621323195127641,6.0343552445615325,25.418710109918806,3.022715208144153e-6,2.475796820166437e-5,AT4G30140,CDEF1,CUTICLE DESTRUCTING  FACTOR 1
AT3G49670.1,0.7945595877462008,-0.2735847450187794,6.614468296326743,25.415454707358208,3.027639291940017e-6,2.4786214651705823e-5,AT3G49670,BAM2,BARELY ANY MERISTEM 2
AT1G63090.1,-0.684093979513376,0.38199408205765123,4.499976779509446,25.4062344475807,3.0416293254902082e-6,2.487874342428532e-5,AT1G63090,AtPP2-A11;PP2-A11,phloem protein 2-A11;phloem protein 2-A11
AT3G17185.1,-0.40664739855922516,-0.5181627603419533,3.684898548766421,25.40605409229044,3.04190362482779e-6,2.487874342428532e-5,AT3G17185,ATTAS3;sORF24;TAS3;TASIR-ARF,NA;short open reading frame 24;trans-acting siRNA3;NA
AT1G52220.1,0.14959249236703123,0.5917388573450901,7.1645305081880855,25.404693408473946,3.0439738634998186e-6,2.4883560551305814e-5,AT1G52220,CURT1C,CURVATURE THYLAKOID 1C
AT5G44820.1,-0.43914328569212535,-1.0718658857609737,3.23886788001611,25.40094103463863,3.0496902883040706e-6,2.491816495779187e-5,AT5G44820,NA,NA
AT2G01940.3,0.03800212828434841,0.8369317637886807,2.866315273254092,25.399362442671258,3.0520983468105547e-6,2.49257171259458e-5,AT2G01940,ATIDD15;IDD15;SGR5,ARABIDOPSIS THALIANA INDETERMINATE(ID)-DOMAIN 15;INDETERMINATE(ID)-DOMAIN 15;SHOOT GRAVITROPISM 5
AT1G79440.1,0.15413563170369787,0.34504550927893024,7.603483295100793,25.390996598537562,3.064891774637698e-6,2.5018035433497906e-5,AT1G79440,ALDH5F1;ENF1;SSADH;SSADH1,aldehyde dehydrogenase 5F1;ENLARGED FIL EXPRESSION DOMAIN 1;SUCCINIC SEMIALDEHYDE DEHYDROGENASE;SUCCINIC SEMIALDEHYDE DEHYDROGENASE 1
AT5G48440.1,0.01626210075466987,-0.5783315921547896,4.588818090601815,25.38191192276366,3.0788452152945378e-6,2.5119728398121876e-5,AT5G48440,NA,NA
AT3G20380.1,-1.1124969774257074,0.430333487166174,3.72233304397598,25.36324148590541,3.1077214813094324e-6,2.534301609928017e-5,AT3G20380,NA,NA
AT3G63310.1,-0.1955565662453637,-0.36502247975156077,5.873316980227651,25.34216161815796,3.140649886994917e-6,2.5599115697053666e-5,AT3G63310,AtLFG2;BIL4;GAAP2;LFG2,NA;BRZ-INSENSITIVE-LONG HYPOCOTYLS 4;NA;LIFEGUARD 2
AT3G59910.1,-0.31365805762031634,-0.13608217465891226,5.314687965498366,25.33320160147815,3.1547515889669465e-6,2.570158678130734e-5,AT3G59910,NA,NA
AT3G28220.1,1.3971660147219016,0.16647417964976807,3.6473731115970094,25.315591746780683,3.1826515960292144e-6,2.591631806189761e-5,AT3G28220,NA,NA
AT5G50280.1,-0.03304746687390512,0.6127722590523283,4.674663162174863,25.305316295083635,3.1990452644270195e-6,2.603719059937476e-5,AT5G50280,EMB1006,embryo defective 1006
AT1G15690.1,-0.3310888580369381,0.8408673861467801,9.410182941640386,25.302888364756996,3.2029311521228395e-6,2.60561939101751e-5,AT1G15690,AtAVP1;ATAVP3;AtVHP1;1;AVP-3;AVP1;FUGU5;VHP1,NA;ARABIDOPSIS THALIANA V-PPASE 3;NA;NA;NA;FUGU 5;NA
AT5G22020.1,-0.6061662008926203,0.38470626024188875,4.555445226053483,25.297640682961287,3.211346168877556e-6,2.61120059491646e-5,AT5G22020,NA,NA
AT2G16800.1,0.019863664032725492,0.5727198571779577,4.883037566002602,25.294881222090517,3.2157800189809035e-6,2.613540809814233e-5,AT2G16800,NA,NA
AT5G59550.1,-0.9452633947209302,0.44228114578084626,4.290907440413272,25.279393229515478,3.2407796812205575e-6,2.632155184885276e-5,AT5G59550,AtRDUF2;RDUF2,Arabidopsis thaliana RING and Domain of Unknown Function 1117 2;RING and Domain of Unknown Function 1117 2
AT1G67400.1,-0.09451812674380211,1.301342946357454,2.195624984118604,25.278752908974553,3.2418174162317017e-6,2.632155184885276e-5,AT1G67400,NA,NA
AT3G51660.1,0.9195975221002624,-1.8424858582625978,5.1513156332531755,25.27274838513256,3.251564826032332e-6,2.637853805731826e-5,AT3G51660,NA,NA
AT1G66600.1,0.5579462730785842,-3.738455197959218,2.370593073044447,25.272495218451848,3.2519764460209605e-6,2.637853805731826e-5,AT1G66600,ABO3;ATWRKY63;WRKY63,ABA overly sensitive mutant 3;NA;WRKY DNA-binding protein 63
AT4G39890.1,-0.6295517585760505,-0.5304307181205482,2.709268015753457,25.26952752028723,3.256805470171557e-6,2.640495902191698e-5,AT4G39890,AtRABH1c;RABH1c,RAB GTPase homolog H1C;RAB GTPase homolog H1C
AT1G02810.1,-0.649732002839382,0.06460088737135074,3.775314698415663,25.267197321378212,3.2606021837932906e-6,2.6422988946234195e-5,AT1G02810,NA,NA
AT3G13790.1,-0.252070014244968,-0.6887708291986901,7.475205445381506,25.2661167283419,3.262364351804041e-6,2.6424522056873713e-5,AT3G13790,ATBFRUCT1;AtCWI1;ATCWINV1;CWI1,NA;NA;ARABIDOPSIS THALIANA CELL WALL INVERTASE 1;NA
AT5G51150.1,-0.40645427402154266,0.8626378534424521,4.792579411652277,25.26078422175315,3.271074247739037e-6,2.6482301825430404e-5,AT5G51150,NA,NA
AT1G03220.1,-0.8261893293808822,0.42427129827493615,8.562511366103784,25.244333682158754,3.2980906723276326e-6,2.6688162429880492e-5,AT1G03220,NA,NA
AT1G80650.1,-0.6324359169579075,1.0094545977852618,4.352981978678881,25.234611909668267,3.3141613431201923e-6,2.6805294368356335e-5,AT1G80650,RTL1,RNAse THREE-like protein 1
AT3G26050.1,0.7831161514951347,-0.23731762279252305,2.2397186404569496,25.231079753343725,3.3200195826262814e-6,2.683975407533152e-5,AT3G26050,NA,NA
AT2G30140.1,-0.39290939042942297,-0.9771016856541428,5.8307502652924645,25.22442459145168,3.331085617882891e-6,2.6914026290751098e-5,AT2G30140,UGT87A2,UDP-glucosyl transferase 87A2
AT4G36640.1,-0.041811566029171916,-0.9136829690174648,4.7713441793238704,25.22362890183461,3.3324111366606516e-6,2.6914026290751098e-5,AT4G36640,NA,NA
AT4G09030.1,-0.8548118775296727,0.04794973032067748,6.043787748541865,25.221591235983116,3.335808036991919e-6,2.692851475897513e-5,AT4G09030,AGP10;ATAGP10,arabinogalactan protein 10;NA
AT5G41040.1,-0.2663934308054267,-0.4512683452166697,4.994656747155178,25.187058655656134,3.3939051842466657e-6,2.738434831419776e-5,AT5G41040,ASFT;HHT;RWP1,aliphatic suberin feruloyl-transferase;hydroxycinnamoyl- CoA:&omega;-hydroxyacid O-hydroxycinnamoyltransferase;REDUCED LEVELS OF WALL-BOUND PHENOLICS 1
AT4G02800.1,0.507808463284194,0.05652053228589782,3.8801427446258145,25.183168112202633,3.400513677618586e-6,2.7424497969426128e-5,AT4G02800,MadA1,"NA"
AT2G22830.1,0.13284347452803463,0.6661694008472686,3.3991771053078352,25.148414703127013,3.4601197780389115e-6,2.7891819650324217e-5,AT2G22830,SQE2,squalene epoxidase 2
AT5G01620.3,-0.5262173045670179,0.12626078778165742,3.7893464887654855,25.144025802084382,3.4677211770862452e-6,2.7939687316005676e-5,AT5G01620,TBL35,TRICHOME BIREFRINGENCE-LIKE 35
AT4G32285.1,-0.2525602628688138,-0.20087652217573634,6.790650936431853,25.133915513288912,3.4852953910371164e-6,2.8067822279018466e-5,AT4G32285,CAP1,clathrin associated protein 1
AT1G72430.1,-1.349648267440818,0.9752687776293737,6.866027916605218,25.132230876673688,3.488232355908414e-6,2.8078014061765906e-5,AT1G72430,SAUR78,SMALL AUXIN UPREGULATED RNA 78
AT1G72500.1,0.5227149918662947,0.20384188579301957,5.026408676265125,25.118915290925386,3.5115337663412696e-6,2.8252038190022505e-5,AT1G72500,NA,NA
AT5G64813.1,-0.36584690803888464,-0.08388957670599327,5.9502067566585195,25.104231682531367,3.537409631221465e-6,2.8446598561459737e-5,AT5G64813,LIP1,Light Insensitive Period1
AT2G23030.1,-0.08784531771258194,-0.5036512812047245,4.010601607974358,25.088194346973523,3.5658889744487835e-6,2.8661898986490483e-5,AT2G23030,SNRK2-9;SNRK2.9,SUCROSE NONFERMENTING 1-RELATED PROTEIN KINASE 2-9;SNF1-related protein kinase 2.9
AT5G19090.1,0.008338160952578198,0.5466587175769098,6.533919117586981,25.078000084299354,3.5841111799200863e-6,2.8794588097311107e-5,AT5G19090,NA,NA
AT1G49710.1,-0.05306507825346458,-0.6278873859501605,4.827431380336093,25.068185678875295,3.6017423645400632e-6,2.8922404389057612e-5,AT1G49710,ATFUT12;FUCT2;FUCTB;FUT12,NA;NA;NA;fucosyltransferase 12
AT1G68020.2,-0.5770041078511264,1.040510752657561,4.892832101920924,25.054424931811198,3.6266091456471605e-6,2.9108173453285545e-5,AT1G68020,ATTPS6;TPS6,NA;TREHALOSE -6-PHOSPHATASE SYNTHASE S6
AT5G65410.1,0.009714910893845423,0.8042656962560124,4.390138970517975,25.049532864700215,3.6354908113078744e-6,2.9165525376867712e-5,AT5G65410,ATHB25;HB25;ZFHD2;ZHD1,ARABIDOPSIS THALIANA HOMEOBOX PROTEIN 25;homeobox protein 25;ZINC FINGER HOMEODOMAIN 2;ZINC FINGER HOMEODOMAIN 1
AT5G13190.1,-0.5789085487633425,0.1745416775200109,5.147482449520207,25.048333701462937,3.6376712383797397e-6,2.916908789190513e-5,AT5G13190,AtGILP;GILP,NA;GSH-induced LITAF domain protein
AT2G35800.1,-0.1264197676123805,0.7487772799252519,5.633216994678553,25.035584500260182,3.660934006296177e-6,2.9329093419582278e-5,AT2G35800,SAMTL,S-adenosyl methionine transporter-like
AT5G42020.1,-0.1491296813500783,-0.8507392970480943,8.462143781836428,25.035484388047976,3.661117262983751e-6,2.9329093419582278e-5,AT5G42020,BIP;BIP2,luminal binding protein;NA
AT5G66730.1,-0.348335910394458,-0.12106394787463313,5.810473086942211,25.032028605481962,3.667448744068739e-6,2.9365810987421706e-5,AT5G66730,ENY;IDD1,ENHYDROUS;INDETERMINATE DOMAIN 1
AT4G33580.2,0.6909420493962023,-0.36671856131702574,6.261092531561643,25.025211478539262,3.6799708048866066e-6,2.9452038852448834e-5,AT4G33580,ATBCA5;BCA5,A. THALIANA BETA CARBONIC ANHYDRASE 5;beta carbonic anhydrase 5
AT1G19970.1,-0.4310390910802029,-0.40767823892540905,2.4609199813064446,25.015455444788543,3.697965618393377e-6,2.957814779567988e-5,AT1G19970,NA,NA
AT1G07560.1,-0.4635657325516,-0.33274288765604965,3.010101278976852,25.01476131677251,3.699249271904484e-6,2.957814779567988e-5,AT1G07560,NA,NA
AT4G00700.1,-0.10461926059555994,-0.795627808467883,3.9752660503161095,25.007306683774825,3.7130632733336786e-6,2.9674476654963117e-5,AT4G00700,MCTP9,multiple C2 domain and transmembrane region protein 9
AT5G55850.2,-0.35565847530307176,-0.15523421024676357,6.825365778613327,24.999471377029806,3.7276382994975347e-6,2.977679305433147e-5,AT5G55850,NOI,"NA"
AT1G72750.1,-0.1989379224149417,-0.3765263729856162,6.352888555114909,24.995975196246302,3.734160247008878e-6,2.9814713873337518e-5,AT1G72750,ATTIM23-2;TIM23-2,translocase inner membrane subunit 23-2;translocase inner membrane subunit 23-2
AT5G38600.1,-0.1960330013192437,-0.28536620516505434,4.9362180661533035,24.993042443609383,3.7396399478342884e-6,2.9844280989866135e-5,AT5G38600,NA,NA
AT5G45670.1,0.6773082057045423,-0.14391089459992865,5.380701343154624,24.982089582625278,3.7601760068987113e-6,2.9993920579245703e-5,AT5G45670,NA,NA
AT4G01840.1,-0.7726544733016714,0.9914069681143333,3.4280604363210316,24.980112334020102,3.7638952464435145e-6,3.00093385121047e-5,AT4G01840,ATKCO5;ATTPK5;KCO5;TPK5,NA;NA;Ca2+ activated outward rectifying K+ channel 5;NA
AT3G26670.1,-0.09357820381594528,-0.5863078000055614,5.790107407969047,24.97150482410815,3.7801290373359144e-6,3.012447234260248e-5,AT3G26670,NA,NA
AT5G67350.1,0.32422969883520136,-1.3213656968578373,3.4750772943878285,24.95248290558806,3.816253206045542e-6,3.0397931535495046e-5,AT5G67350,NA,NA
AT4G02380.1,-1.161004473008465,0.15362343687606608,7.88430942549469,24.94502298201388,3.83051426474189e-6,3.049706593999953e-5,AT4G02380,AtLEA5;LEA38;SAG21,Arabidopsis thaliana late embryogenensis abundant like 5;late embryogenesis abundant 38;senescence-associated gene 21
AT5G23510.2,-0.6983828772998947,-0.036703377772687916,5.644948857605767,24.93205248592298,3.855436827039307e-6,3.0680948961361115e-5,AT5G23510,NA,NA
AT2G34460.1,0.36949812189106,0.16371832863150446,4.747049003470722,24.900348525042983,3.917040113258745e-6,3.115641896905002e-5,AT2G34460,NA,NA
AT3G10140.1,0.361077791424995,0.2879063968176193,3.6995092793287805,24.89505932284117,3.927412831660322e-6,3.122414016046462e-5,AT3G10140,RECA3,RECA homolog 3
AT5G07070.1,-0.3493674931486952,-0.5240271357554329,2.4653783713551145,24.887780841660245,3.941731670899982e-6,3.1323155316673976e-5,AT5G07070,CIPK2;SnRK3.2,CBL-interacting protein kinase 2;SNF1-RELATED PROTEIN KINASE 3.2
AT1G72040.1,0.28757995247082585,0.204182138059941,5.810498028330489,24.884325441476175,3.948547687391277e-6,3.136248349904778e-5,AT1G72040,AtdNK;dNK,NA;deoxyribonucleoside kinase
AT4G09040.1,0.020439563771893453,0.7028908890486681,6.804309244721887,24.879709602431845,3.957671141732732e-6,3.142009334119479e-5,AT4G09040,NA,NA
AT1G58602.1,-0.5648726724424907,0.3001817965653184,8.244513768052087,24.876612947755035,3.963803658504447e-6,3.145391481304497e-5,AT1G58602,NA,NA
AT5G61900.1,-0.04948095874079233,-0.6787664801390959,5.549006404366355,24.864663646021157,3.987556889441212e-6,3.1627463732635944e-5,AT5G61900,BON;BON1;CPN1,NA;BONZAI 1;COPINE 1
AT2G45000.1,-0.49033896849611075,0.05309878397096957,6.1972469571804,24.862279349574337,3.992313483021653e-6,3.1650247381444434e-5,AT2G45000,AtNUP62;EMB2766;NUP62,NA;EMBRYO DEFECTIVE 2766;nucleoporin 62
AT1G17620.1,-0.5343174574575443,-0.13637595713074138,6.265011497650202,24.860031835398544,3.996802395346429e-6,3.167088841482295e-5,AT1G17620,NA,NA
AT3G07540.1,-0.01956204141931929,0.7495822494176574,4.946506687896376,24.853665461820896,4.009545234587677e-6,3.17568837321256e-5,AT3G07540,NA,NA
AT2G17760.1,-0.03408070049399769,-0.7480946836694162,5.629417379461826,24.84701496097602,4.0229001685168415e-6,3.1847344051683744e-5,AT2G17760,NA,NA
AT1G59590.1,-0.5157340164263112,-0.38276750059001075,2.968492406444253,24.84609149360447,4.024758105942294e-6,3.1847344051683744e-5,AT1G59590,ZCF37,"NA"
AT3G03130.1,0.5800738236305922,-0.08249061666338142,3.6120477554254795,24.83927586147782,4.038497138017634e-6,3.194101385195774e-5,AT3G03130,NA,NA
AT2G23810.1,-1.081940048492863,0.5461685499195259,5.924213577811625,24.833649635932545,4.049873880425955e-6,3.201592061989441e-5,AT2G23810,TET8,tetraspanin8
AT1G72470.1,-0.46129397062487315,-0.25360646919196106,4.016111129388825,24.829001095098057,4.0592978301410354e-6,3.2075326551523635e-5,AT1G72470,ATEXO70D1;EXO70D1,exocyst subunit exo70 family protein D1;exocyst subunit exo70 family protein D1
AT1G12450.1,-0.558007104912594,1.1236176050847286,3.3830462820589933,24.785172442985093,4.149236479496039e-6,3.2770579980749394e-5,AT1G12450,NA,NA
AT2G18700.1,-1.444556620354651,2.3189565049552856,5.843426773279057,24.740033882704964,4.243946508367184e-6,3.350284651976519e-5,AT2G18700,ATTPS11;ATTPSB;TPS11;TPS11,trehalose phosphatase/synthase 11;NA;trehalose phosphatase/synthase 11;TREHALOSE-6-PHOSPHATE SYNTHASE 11
AT3G16520.3,-0.4374467703747566,0.9178549018985048,6.409038196011259,24.730721710348774,4.2637527630778995e-6,3.364339251617926e-5,AT3G16520,UGT88A1,UDP-glucosyl transferase 88A1
AT2G28780.1,-0.32902325802389126,-0.39428168077805065,5.091517027866011,24.722826510362367,4.280617619408634e-6,3.3760608163589504e-5,AT2G28780,NA,NA
AT4G34460.1,-0.3912087308920034,-0.07092902686351907,6.047783072444756,24.717256662521876,4.292555429040543e-6,3.383887313582922e-5,AT4G34460,AGB1;ATAGB1;ELK4,GTP binding protein beta 1;NA;ERECTA-LIKE 4
AT1G75270.1,-0.25103861559993546,-0.41907349715136993,4.857890021155664,24.701614509640336,4.326259462283499e-6,3.4088570688039634e-5,AT1G75270,DHAR2,dehydroascorbate reductase 2
AT5G34800.1,0.6714394398758899,0.4333511598308057,1.5733467812242512,24.69888104623591,4.332176340714224e-6,3.411918909876149e-5,AT5G34800,NA,NA
AT3G50060.1,-1.8969481829523709,0.9865891909142022,3.4826785207703184,24.694518587194473,4.341636124867161e-6,3.417766881988915e-5,AT3G50060,MYB77,myb domain protein 77
AT1G32160.1,0.16310792256120754,0.441509271431105,5.57409493414566,24.68798365747536,4.35584546996407e-6,3.4273465128771153e-5,AT1G32160,NA,NA
AT3G01290.1,-0.44263787198915544,-0.23746191026092708,7.836422650421363,24.613829217679026,4.5203794937984395e-6,3.5551430297902614e-5,AT3G01290,AtHIR2;HIR2,NA;hypersensitive induced reaction 2
AT4G21650.1,0.3116748352840181,0.8761395273338523,4.324195882673248,24.60610053177922,4.537881585688787e-6,3.5672378454836656e-5,AT4G21650,SBT3.13,subtilase 3.13
AT5G56380.1,0.3243183564294665,0.3304983094783644,3.311118831847996,24.580751653986617,4.595762719169901e-6,3.6110485462738624e-5,AT5G56380,NA,NA
AT5G02270.2,0.7107158211609997,-1.1991589406369072,5.6416732533800875,24.576015302827564,4.6066591894956874e-6,3.6176179940941386e-5,AT5G02270,ABCI20;ATNAP9;NAP9,ATP-binding cassette I20;ARABIDOPSIS THALIANA NON-INTRINSIC ABC PROTEIN 9;non-intrinsic ABC protein 9
AT5G64920.1,-0.5620278864782307,0.5616715290247449,5.902096888447884,24.575246400386806,4.6084305657250174e-6,3.6176179940941386e-5,AT5G64920,CIP8,COP1-interacting protein 8
