genes,logFC,logCPM,LR,PValue,FDR,AGI,symbol2,full_name
AT5G43910.2,1.048335043464108,3.474959733370884,36.07974945606265,1.8940496507251293e-9,1.6175973605760777e-8,AT5G43910,NA,NA
AT2G34080.1,1.03159418810586,3.4747799150924843,36.07238237346316,1.9012239270677313e-9,1.6228994283948586e-8,AT2G34080,NA,NA
AT5G50460.1,0.6190049106052506,5.490196880306204,36.06287158528904,1.9105260598991483e-9,1.6300115429276685e-8,AT5G50460,NA,NA
AT3G17930.1,-0.6317829119338234,6.276622156625236,36.00831527597413,1.9647728148022656e-9,1.6754425642570184e-8,AT3G17930,DAC,Defective Accumulation of Cytochrome b6/f complex
AT5G14310.1,0.6423248342702115,4.71676226034673,36.00048919581953,1.972679969589523e-9,1.6813318523152918e-8,AT5G14310,AtCXE16;CXE16,carboxyesterase 16;carboxyesterase 16
AT3G07010.1,-1.0668200313643934,5.749683821286038,35.998144389103075,1.975055265355485e-9,1.6825027080480116e-8,AT3G07010,NA,NA
AT5G48540.1,2.6242877024653413,4.2598721642390736,35.996835540273956,1.9763823781194392e-9,1.6827799072492884e-8,AT5G48540,NA,NA
AT5G04720.1,0.7185542669009655,5.8362873506280195,35.99525131810452,1.977989901376717e-9,1.6832954586234786e-8,AT5G04720,ADR1-L2;PHX21,ADR1-like 2;PHOENIX 21
AT1G11130.1,-0.8266616130356111,5.299083759721263,35.991416787846546,1.981886252479097e-9,1.6857573243238657e-8,AT1G11130,SCM;SRF9;SUB,SCRAMBLED;STRUBBELIG-RECEPTOR FAMILY 9;STRUBBELIG
AT1G74940.1,-0.7012236544021376,5.048160958317903,35.98384747718717,1.989600170297823e-9,1.6914622095563324e-8,AT1G74940,NA,NA
AT4G34131.1,1.2945735663917404,5.187303764387493,35.97033023063208,2.0034505150674244e-9,1.7023755792927496e-8,AT4G34131,UGT73B3,UDP-glucosyl transferase 73B3
AT1G59990.1,-0.6444249091441794,5.607125330344634,35.9604588904607,2.0136260684553393e-9,1.7101569425673024e-8,AT1G59990,EMB3108;HS3;RH22,EMBRYO DEFECTIVE 3108;HEAVY SEED 3;RNA helicase 22
AT1G79990.1,0.6786904673479418,7.504420450140386,35.90856513960625,2.067976375561441e-9,1.755428758618325e-8,AT1G79990,NA,NA
AT1G14000.1,0.7264451633951967,6.326737373289839,35.86673091167632,2.1128585562291825e-9,1.7926217619239415e-8,AT1G14000,VIK,VH1-interacting kinase
AT1G44050.1,2.2455644954636833,2.402969584002392,35.86301546339082,2.1168915582831747e-9,1.7951368645935918e-8,AT1G44050,NA,NA
AT1G80050.1,-1.1684697421036334,2.952935161405033,35.83530195418209,2.1472178896222674e-9,1.8199350821273698e-8,AT1G80050,APT2;ATAPT2;PHT1.1,adenine phosphoribosyl transferase 2;NA;NA
AT1G32460.1,0.8694600335834964,5.1961181649630115,35.807128329055814,2.178493687991915e-9,1.845512630588814e-8,AT1G32460,NA,NA
AT1G60690.1,-1.1364957154138415,2.909394079817837,35.80039454645606,2.1860362177915793e-9,1.8509688721109242e-8,AT1G60690,NA,NA
AT1G22430.1,-0.6810470689183624,5.708866950976443,35.782596013859326,2.2060985496422535e-9,1.8670150899466106e-8,AT1G22430,NA,NA
AT1G76390.1,0.8244327122478314,4.960066852649569,35.77898440056609,2.2101919717876362e-9,1.8695375092679003e-8,AT1G76390,AtPUB43;PUB43,NA;plant U-box 43
AT3G25780.1,2.890807429313639,5.005090921462266,35.72288326520557,2.2747628132489045e-9,1.9231877453330826e-8,AT3G25780,AOC3,allene oxide cyclase 3
AT1G64380.1,2.2424220239678854,3.3732633078251677,35.69204750003074,2.311054925624933e-9,1.9528879122521758e-8,AT1G64380,NA,NA
AT5G22800.1,-0.889450347722055,7.057622637256028,35.690593922627386,2.312779949503613e-9,1.9533630151689892e-8,AT5G22800,EMB1030;EMB263;EMB86,EMBRYO DEFECTIVE 1030;EMBRYO DEFECTIVE 263;EMBRYO DEFECTIVE 86
AT4G12690.1,-1.4375200305321274,2.242435542397796,35.68516407744676,2.319235195911793e-9,1.957830756589056e-8,AT4G12690,NA,NA
AT3G50760.1,2.3256202766418816,4.032498024979434,35.664811134317,2.343592668548142e-9,1.9773989572546576e-8,AT3G50760,GATL2,galacturonosyltransferase-like 2
AT2G17520.1,0.715372060727262,6.13681042913139,35.618728843916216,2.3996926404144053e-9,2.023716700116546e-8,AT2G17520,ATIRE1-2;AtIRE1A;IRE1-2;IRE1A,ARABIDOPSIS THALIANA INOSITOL REQUIRING 1-2;NA;INOSITOL REQUIRING 1-2;NA
AT4G01670.1,-2.29424143414441,1.964731213503286,35.597983738629026,2.4253844966498337e-9,2.0443569573116186e-8,AT4G01670,NA,NA
AT4G25350.1,2.3730520339156,2.5261707579603057,35.563843524655105,2.4682666033255907e-9,2.0794589101939115e-8,AT4G25350,SHB1,SHORT HYPOCOTYL UNDER BLUE1
AT1G08570.1,-0.7341814165593638,5.984885809995621,35.553007225023045,2.4820357304647974e-9,2.090010939151786e-8,AT1G08570,ACHT4,atypical CYS  HIS rich thioredoxin 4
AT5G11980.1,0.7201326132399655,5.311075681153871,35.542451485593645,2.4955223149210673e-9,2.1003145976131766e-8,AT5G11980,COG8,Conserved Oligomeric Golgi Complex 8
AT3G50650.1,1.2419354732673655,5.553580864682395,35.52077149526688,2.523452418537447e-9,2.1227579959444455e-8,AT3G50650,NA,NA
AT4G27430.1,-0.6847196443842366,6.827221596234634,35.50321063884428,2.5463051882167445e-9,2.1403355035135625e-8,AT4G27430,CIP7,COP1-interacting protein 7
AT1G78370.1,-0.9899775516758063,6.900743543429373,35.502758697392466,2.5468960482907383e-9,2.1403355035135625e-8,AT1G78370,ATGSTU20;GSTU20,glutathione S-transferase TAU 20;glutathione S-transferase TAU 20
AT1G25390.1,0.9536370075202051,5.422674922285632,35.468204343249766,2.5924807174609948e-9,2.1775541786313624e-8,AT1G25390,LRK10L4,Leaf rust 10 disease-resistance locus receptor- like protein kinase-like 4
AT2G24280.1,-0.7471055549919005,6.124477221067253,35.44676580355918,2.6211725605932397e-9,2.2005536154625606e-8,AT2G24280,NA,NA
AT1G43910.1,2.213559176015253,4.0354213409172806,35.438127753329965,2.632822797850453e-9,2.2092302787757122e-8,AT1G43910,NA,NA
AT2G39800.1,-1.5446878438763323,5.666556177141962,35.434345439231834,2.637940357611939e-9,2.2124193743146764e-8,AT2G39800,ATP5CS;P5CS1,NA;delta1-pyrroline-5-carboxylate synthase 1
AT4G14455.1,0.7916345814750992,3.7955525915480677,35.416761175438026,2.6618633915447475e-9,2.231369416894222e-8,AT4G14455,ATBET12;ATBS14B;BET12;BS14B,NA;ARABIDOPSIS THALIANA BET1P/SFT1P-LIKE PROTEIN 14BB;NA;BET1P/SFT1P-LIKE PROTEIN 14BB
AT5G17000.1,1.4738347923154536,5.067352267366628,35.39629085056883,2.6899866549304703e-9,2.2538197414552102e-8,AT5G17000,NA,NA
AT5G64860.1,-0.7001827693720927,6.406320298700414,35.388512229276394,2.700751198562501e-9,2.261710836722405e-8,AT5G64860,AtDPE1;DPE1,NA;disproportionating enzyme
AT1G44120.1,0.9772597537788289,3.539117565918547,35.36668572079098,2.7311869781517813e-9,2.286059294766905e-8,AT1G44120,CSI2,CELLULOSE SYNTHASE INTERACTIVE 2
AT4G15810.1,-1.1230656465655389,3.1163381835177306,35.36451419073917,2.7342337712445106e-9,2.287469777048632e-8,AT4G15810,NA,NA
AT3G53420.1,-0.7506451716545468,8.381930618294842,35.36160893765414,2.7383153473467544e-9,2.289744127430469e-8,AT3G53420,AtPIP2;1;PIP2;PIP2;1;PIP2A,NA;PLASMA MEMBRANE INTRINSIC PROTEIN 2;PLASMA MEMBRANE INTRINSIC PROTEIN 2;1;plasma membrane intrinsic protein 2A
AT2G02630.1,1.149582479429796,2.339935033903933,35.352750214571344,2.750798628961446e-9,2.2990381178071308e-8,AT2G02630,NA,NA
AT2G35190.1,0.6325472000196773,5.347670166401813,35.341564064777344,2.766643051013345e-9,2.3111306123308392e-8,AT2G35190,ATNPSN11;NPSN11;NSPN11,NA;novel plant snare 11;NA
AT2G40380.1,0.8027427597863264,4.537716855425197,35.303116376215904,2.821801738810545e-9,2.3560361535923632e-8,AT2G40380,PRA1.B2,prenylated RAB acceptor 1.B2
AT5G16760.1,0.6207053984279172,5.324775117003907,35.300049401333226,2.8262488902119717e-9,2.3585770048023304e-8,AT5G16760,AtITPK1;ITPK1,"Arabidopsis thaliana inositol 1,3,4-trisphosphate 5/6 kinase 1;inositol 1,3,4-trisphosphate 5/6 kinase 1"
AT4G21770.1,-0.7198136416343117,4.711119178302324,35.267479610998436,2.8739107012868237e-9,2.3971611653881506e-8,AT4G21770,NA,NA
AT5G47900.1,-1.9807662208325372,2.317366647507503,35.24326100143051,2.9098726362329423e-9,2.4259528742470074e-8,AT5G47900,NA,NA
AT5G27390.1,-0.7838817016449858,4.804551331675021,35.24164687400422,2.9122853910303246e-9,2.4267600339245253e-8,AT5G27390,NA,NA
AT2G25840.2,-0.7340321926831705,5.626327752069431,35.238374636491564,2.9171827936975497e-9,2.4296357834072952e-8,AT2G25840,OVA4,ovule abortion 4
AT1G63480.1,-0.8928401229181311,4.642468479571626,35.23166857011126,2.9272452297224787e-9,2.4368083555058434e-8,AT1G63480,AHL12,AT-hook motif nuclear localized protein 12
AT2G38210.1,-1.3333219500101805,2.8974773335329993,35.211791858321185,2.957274834664911e-9,2.4605874169160892e-8,AT2G38210,PDX1L4,putative PDX1-like protein 4
AT3G17240.1,0.6193761931216218,6.810154391758507,35.207846550032215,2.9632719733653117e-9,2.4643567267605878e-8,AT3G17240,mtLPD2,lipoamide dehydrogenase 2
AT1G32330.1,0.826989307936722,4.5582861873252325,35.18358306573407,3.0004228268000512e-9,2.4940179647409236e-8,AT1G32330,ATHSFA1D;HSFA1D,heat shock transcription factor A1D;heat shock transcription factor A1D
AT1G52200.1,2.0817392786389552,6.374053555221107,35.18132968855127,3.0038966488816325e-9,2.4956706134798486e-8,AT1G52200,NA,NA
AT1G75190.1,-1.5800231983631818,3.4133724821423157,35.17928042395733,3.007059306241237e-9,2.4970632370512375e-8,AT1G75190,NA,NA
AT4G19180.1,0.6721097964808693,4.7156633610885494,35.15724461021885,3.0412789004043934e-9,2.5242314351725994e-8,AT4G19180,APY7;AtAPY7,apyrase 7;NA
AT4G25030.1,0.9567809096095123,7.286984679539313,35.103599200920826,3.126224433793802e-9,2.59345403769393e-8,AT4G25030,NA,NA
AT5G02410.1,1.0171934516022387,3.8306604736636514,35.09681790972673,3.1371301548915114e-9,2.6012166570593536e-8,AT5G02410,ALG10,homolog of yeast ALG10
AT5G35735.1,1.78740243903896,7.242878558922881,35.08342875080315,3.1587746922975746e-9,2.6172344490207783e-8,AT5G35735,NA,NA
AT3G26520.1,-0.8016693425017086,9.566974565315437,35.0829422655911,3.1595639398857895e-9,2.6172344490207783e-8,AT3G26520,GAMMA-TIP2;SITIP;TIP1;2;TIP2,NA;SALT-STRESS INDUCIBLE TONOPLAST INTRINSIC PROTEIN;NA;tonoplast intrinsic protein 2
AT3G14100.1,-0.5962135519849618,6.465462107097336,35.07936486739556,3.1653737879017575e-9,2.6199934232583328e-8,AT3G14100,NA,NA
AT4G23010.3,1.2856206537513886,5.975300598497621,35.07897115942481,3.1660138396418925e-9,2.6199934232583328e-8,AT4G23010,ATUTR2;UTR2,NA;UDP-galactose transporter 2
AT4G14540.1,-1.2136113768805596,4.4646040694701545,35.0712693165579,3.178560837794882e-9,2.6290814137920344e-8,AT4G14540,NF-YB3,"""nuclear factor Y, subunit B3"""
AT4G08180.1,0.6089402953136248,5.7904264368474445,35.06871816935297,3.1827278559258416e-9,2.631232541914282e-8,AT4G08180,ORP1C,OSBP(oxysterol binding protein)-related protein 1C
AT4G20430.1,-0.8231558691123672,4.415869619909436,35.06527193916648,3.1883655811415245e-9,2.634596822311681e-8,AT4G20430,NA,NA
AT1G03600.1,-0.9120217924931958,7.473986193469452,35.047449726295326,3.217681112273957e-9,2.657513520407581e-8,AT1G03600,PSB27,"NA"
AT1G03400.1,1.1457458271355268,5.004284507057142,35.023212991811306,3.2579814171333883e-9,2.689475667146132e-8,AT1G03400,NA,NA
AT5G62090.1,-0.6362152569178896,5.818519046150008,35.01893579825053,3.2651457316788456e-9,2.6940659698660575e-8,AT5G62090,SLK2,SEUSS-like 2
AT1G04540.1,1.4636289592938945,1.7613926860070512,35.00911179082429,3.2816607681709233e-9,2.706363242243659e-8,AT1G04540,NA,NA
AT3G13175.1,-1.2617024162729238,2.6273300452362873,34.93184129232649,3.4145100253823994e-9,2.8145414090480335e-8,AT3G13175,PRCE1,PSI-INTERACTING ROOT-CELL ENRICHED 1
AT5G57960.1,-0.7717991690070563,4.700707197819843,34.9148481247087,3.444440935851964e-9,2.8378206611759263e-8,AT5G57960,Hflx,"NA"
AT4G13770.1,-0.9593169623916641,6.634408040005979,34.91098476128875,3.451282244072764e-9,2.842063255793057e-8,AT4G13770,CYP83A1;REF2,"""cytochrome P450, family 83, subfamily A, polypeptide 1"";REDUCED EPIDERMAL FLUORESCENCE 2"
AT1G74360.1,2.340678775830317,3.9417690544958974,34.856509141098535,3.5492099337461756e-9,2.921272791621852e-8,AT1G74360,GRACE;NILR1,Germination Repression and Cell Expansion receptor-like kinase;NEMATODE-INDUCED LRR-RLK 1
AT5G44250.1,-0.8386655968673544,4.454697671251612,34.7922276379133,3.6683502544514627e-9,3.0178558239240995e-8,AT5G44250,NA,NA
AT1G18390.2,1.281187312828357,4.220788676836969,34.79127347911071,3.670148545362558e-9,3.017857337912169e-8,AT1G18390,LRK10L1.1;LRK10L1.2,Leaf rust 10 disease-resistance locus receptor- like protein kinase-like 1.1;Leaf rust 10 disease-resistance locus receptor- like protein kinase-like 1.2
AT2G22480.1,0.6442710887668864,5.569837432202814,34.78216965396093,3.687350864907954e-9,3.030084329207787e-8,AT2G22480,PFK5,phosphofructokinase 5
AT1G49380.1,-1.051464198783381,5.425573672231533,34.78149663449288,3.688625783219195e-9,3.030084329207787e-8,AT1G49380,NA,NA
AT3G15340.1,1.6432036690806189,2.234535767495559,34.75456284178967,3.740011129384486e-9,3.0707940841901264e-8,AT3G15340,PPI2,proton pump interactor 2
AT5G22500.1,1.6733913601248047,5.7892152278801,34.74363508507366,3.761063398683136e-9,3.086570788201173e-8,AT5G22500,FAR1,fatty acid reductase 1
AT1G67810.1,1.7707710644247965,3.3693267063012966,34.724492072150966,3.798228750229139e-9,3.115549061284146e-8,AT1G67810,SUFE2,sulfur E2
AT1G49950.3,0.5972770401477283,5.192830830675664,34.69417161144544,3.8578486853646184e-9,3.162908739162529e-8,AT1G49950,ATTRB1;TRB1,TELOMERE REPEAT BINDING FACTOR 1;telomere repeat binding factor 1
AT1G48650.2,-0.5994256545787053,6.071413119882141,34.673928635833235,3.898173807465042e-9,3.194410819102695e-8,AT1G48650,NA,NA
AT3G53530.2,-1.1993163873792128,3.1667858335565002,34.664869540431184,3.9163564825480595e-9,3.207139739335304e-8,AT3G53530,NAKR3,SODIUM POTASSIUM ROOT DEFECTIVE 3
AT4G03080.1,0.6897904348498324,6.935249457382703,34.66428864777053,3.917525296217659e-9,3.207139739335304e-8,AT4G03080,BSL1,BRI1 suppressor 1 (BSU1)-like 1
AT1G13020.1,0.65048132601686,5.64539279918684,34.56984584628634,4.112274607611356e-9,3.364934297772195e-8,AT1G13020,EIF4B2,eukaryotic initiation factor 4B2
AT2G20320.1,0.9277882564339623,5.106211590840332,34.556451653757655,4.140668728286769e-9,3.385710118694661e-8,AT2G20320,NA,NA
AT1G32060.1,-1.0529263146978722,10.186387308636714,34.555969019078816,4.141695513969599e-9,3.385710118694661e-8,AT1G32060,PRK,phosphoribulokinase
AT3G18090.1,-1.1262778797074517,3.4307942421438313,34.519784887585544,4.219406423513252e-9,3.4475587796011244e-8,AT3G18090,NRPD2B,nuclear RNA polymerase D2B
AT4G20860.1,1.9806902898968302,6.767155719193119,34.48313745091548,4.2996008648466584e-9,3.511375543439913e-8,AT4G20860,AtBBE22;BBE22,NA;Berberine Bridge Enzyme 22
AT5G43990.2,-0.913157466055621,3.2874418943698314,34.45743684975277,4.356749559729012e-9,3.556318554610674e-8,AT5G43990,SDG18;SUVR2,SET DOMAIN PROTEIN 18;NA
AT2G39920.1,-1.2686589451080048,3.02656103310365,34.454205230951814,4.3639891246474545e-9,3.5604979749855554e-8,AT2G39920,NA,NA
AT5G60280.1,0.9586019467769182,3.4017298615602596,34.43291760902041,4.411980260889282e-9,3.597905650615488e-8,AT5G60280,LecRK-I.8,L-type lectin receptor kinase I.8
AT2G23760.1,-1.0377826365004896,5.624619489561326,34.42374582697263,4.432819840930988e-9,3.613146070247436e-8,AT2G23760,BLH4;SAW2,BEL1-like homeodomain 4;SAWTOOTH 2
AT5G13160.1,0.5757245564895267,5.151196829407569,34.4201219840414,4.441080864963136e-9,3.618124027668075e-8,AT5G13160,PBS1,avrPphB susceptible 1
AT5G46690.1,-1.6824448591284829,4.20843418936133,34.39807728316814,4.491667862578884e-9,3.6575631809725e-8,AT5G46690,bHLH071,beta HLH protein 71
AT4G21700.1,0.8923779233777442,3.6988682409100497,34.386692920803526,4.5180176257666316e-9,3.677237310816553e-8,AT4G21700,NA,NA
AT1G07620.1,2.0150507995904214,2.6252871625826004,34.36596019420169,4.566403027371223e-9,3.7148186177631566e-8,AT1G07620,ATOBGM;TRM32,NA;TON1 Recruiting Motif 32
AT2G30990.1,0.8539653128917981,5.874114296849959,34.343295186939294,4.619891864150909e-9,3.756513234553297e-8,AT2G30990,NA,NA
AT1G09815.1,0.7462773438926131,4.052709739521904,34.33535981422921,4.638767065010984e-9,3.7700361840889946e-8,AT1G09815,POLD4,polymerase delta 4
AT4G33180.1,0.7355437071774735,4.548152039396349,34.3036925817266,4.714863431925022e-9,3.830028568322459e-8,AT4G33180,NA,NA
AT4G02550.3,0.8793364866340684,3.457809380528827,34.281873655547,4.7680205121559344e-9,3.87133767925121e-8,AT4G02550,NA,NA
AT3G56410.2,0.800701686736164,6.082667677665431,34.25374129530346,4.837445694396168e-9,3.925809189379769e-8,AT3G56410,NA,NA
AT2G45070.1,0.6373704604743494,6.329228672069654,34.204122562277355,4.962371670305814e-9,4.025247787999391e-8,AT2G45070,SEC61 BETA,SUPPRESSORS OF SECRETION-DEFECTIVE 61 BETA
AT2G05940.1,0.8827663794594379,5.045756483763592,34.20156504277371,4.968897635881969e-9,4.028596109323417e-8,AT2G05940,RIPK,RPM1-induced protein kinase
AT5G27600.1,0.6278298510937668,5.409526398374814,34.1936752060678,4.9890841616477126e-9,4.043011328100334e-8,AT5G27600,ATLACS7;LACS7,NA;long-chain acyl-CoA synthetase 7
AT3G01770.1,-0.6266229691218165,5.738419372584253,34.19141706596555,4.994876823782562e-9,4.045753894056087e-8,AT3G01770,ATBET10;BET10;GTE11,bromodomain and extraterminal domain protein 10;bromodomain and extraterminal domain protein 10;Global Transcription Factor Group E 11
AT3G60860.1,0.6482540883709746,6.5996680917702015,34.188694050879064,5.001870958821164e-9,4.0494665174571924e-8,AT3G60860,BIG2,BIG2
AT2G33110.1,1.3349036583004636,2.7606916944632496,34.18098915793358,5.021714361105729e-9,4.0635731961567986e-8,AT2G33110,ATVAMP723;VAMP723;VAMP723,vesicle-associated membrane protein 723;NA;vesicle-associated membrane protein 723
AT3G54440.3,-0.6400746956449587,6.29712751057956,34.1292187623188,5.157105431064902e-9,4.1711224909224496e-8,AT3G54440,NA,NA
AT1G53190.1,-0.6394276758581878,5.1776642547333624,34.08474688488915,5.27632461812971e-9,4.265494574589076e-8,AT1G53190,TEAR1,TIE1-ASSOCIATED 33 RING-TYPE E3 LIGASE 1
AT2G42220.1,-0.838660969026348,7.24673235966215,34.069102464476494,5.318916845162188e-9,4.297858782197191e-8,AT2G42220,NA,NA
AT1G79970.1,-0.7143233953930137,5.51460286420817,34.04150085400423,5.3949041402762675e-9,4.357163204447164e-8,AT1G79970,NA,NA
AT4G18530.1,-0.963375199857036,3.0101031127172275,34.03854797511791,5.403097526498291e-9,4.361683582299125e-8,AT4G18530,NA,NA
AT5G61570.1,0.8438821367090693,3.56670591366362,34.03702447081344,5.40732968323194e-9,4.363003426926674e-8,AT5G61570,NA,NA
AT1G08540.1,-0.785286584091411,7.000011501229098,34.03181802540418,5.421817790697718e-9,4.37259323408214e-8,AT1G08540,ABC1;ATSIG1;ATSIG2;SIG1;SIG2;SIGA;SIGB,NA;SIGMA FACTOR 1;SIGMA FACTOR 2;RNA POLYMERASE SIGMA SUBUNIT 1;RNApolymerase sigma subunit 2;NA;SIGMA FACTOR B
AT1G66840.1,-0.923244660300581,3.8271880575747907,34.01840261138284,5.4593285979513135e-9,4.400732299279468e-8,AT1G66840,PMI2;WEB2,plastid movement impaired 2;WEAK CHLOROPLAST MOVEMENT UNDER BLUE LIGHT 2
AT4G11830.2,0.7725731012218708,7.047877050872063,33.98727517949869,5.547368139052196e-9,4.469555749061767e-8,AT4G11830,PLDGAMMA2,phospholipase D gamma 2
AT4G30200.2,-0.7047527394921279,6.032368273229708,33.95426830002532,5.642277205554222e-9,4.543845387157496e-8,AT4G30200,VEL1;VIL2,vernalization5/VIN3-like 1;VIN3-Like 2
AT5G62020.1,1.3707770147535778,3.187151360299909,33.9366109616308,5.693715614358934e-9,4.583072765003149e-8,AT5G62020,AT-HSFB2A;HSFB2A,ARABIDOPSIS THALIANA HEAT SHOCK TRANSCRIPTION FACTOR  B2A;heat shock transcription factor  B2A
AT3G58640.1,0.5684728283607015,6.457401238832716,33.9255795834313,5.726089718857059e-9,4.606924386354394e-8,AT3G58640,NA,NA
AT5G63420.1,-0.5998803568699719,6.705151071787939,33.91639425677676,5.753186775352758e-9,4.626509556685064e-8,AT5G63420,AtRNJ;emb2746,Ribonuclease J;embryo defective 2746
AT3G53780.2,0.7889026296569372,4.547721360991946,33.90117601600783,5.7983640863101736e-9,4.660608530427015e-8,AT3G53780,ATRBL4;RBL4,RHOMBOID-like protein 4;RHOMBOID-like protein 4
AT1G14720.1,-0.702676396719005,6.148239857539273,33.899467418020166,5.803458412299251e-9,4.662472399245104e-8,AT1G14720,ATXTH28;EXGT-A2;XTH28;XTR2,NA;ENDOXYLOGLUCAN TRANSFERASE A2;xyloglucan endotransglucosylase/hydrolase 28;xyloglucan endotransglycosylase related 2
AT5G59130.1,-1.4628908738154125,3.85930445973207,33.831632857164834,6.009375952131212e-9,4.825597830776875e-8,AT5G59130,NA,NA
AT3G26500.1,2.0387034159852107,4.02061086721301,33.81170552097246,6.071246156920876e-9,4.8729509885386426e-8,AT3G26500,PIRL2,plant intracellular ras group-related LRR 2
AT5G01960.1,0.6509822205546512,5.545837686354216,33.78509490845134,6.154862450175528e-9,4.937704598877684e-8,AT5G01960,NA,NA
AT1G77122.1,-0.7659602254514392,3.881916370435852,33.77428791687425,6.18914876514493e-9,4.962840577836262e-8,AT1G77122,NA,NA
AT5G33280.1,-0.829405137094779,4.494229802800292,33.71567371157574,6.378468278222815e-9,5.112208425852341e-8,AT5G33280,AtCLCg;CLCg,NA;chloride channel G
